"seller_id","month_date","monthly_revenue","cumulative_revenue"
"eebb3372362aa9a46975164bed19a7e7","2017-05-01","167.83","354.61"
"eec3469d83e142f9a104886655338c37","2017-02-01","50.86","50.86"
"eec3469d83e142f9a104886655338c37","2017-03-01","21.86","72.72"
"eec3469d83e142f9a104886655338c37","2018-07-01","27.79","100.51"
"eec3469d83e142f9a104886655338c37","2018-08-01","139.93","240.44"
"eed78ac17f7f795a19a709745f00cd4e","2017-08-01","736.58","736.58"
"eed78ac17f7f795a19a709745f00cd4e","2017-09-01","225.21","961.79"
"eed78ac17f7f795a19a709745f00cd4e","2017-10-01","647.49","1609.28"
"eed78ac17f7f795a19a709745f00cd4e","2017-11-01","364.43","1973.71"
"eed78ac17f7f795a19a709745f00cd4e","2018-01-01","651.27","2624.98"
"eed78ac17f7f795a19a709745f00cd4e","2018-02-01","154.94","2779.92"
"eed78ac17f7f795a19a709745f00cd4e","2018-04-01","898.58","3678.50"
"eed78ac17f7f795a19a709745f00cd4e","2018-05-01","682.91","4361.41"
"eed78ac17f7f795a19a709745f00cd4e","2018-06-01","596.20","4957.61"
"eed78ac17f7f795a19a709745f00cd4e","2018-07-01","238.23","5195.84"
"ef0ace09169ac090589d85746e3e036f","2017-11-01","1537.78","1537.78"
"ef0ace09169ac090589d85746e3e036f","2017-12-01","942.73","2480.51"
"ef0ace09169ac090589d85746e3e036f","2018-01-01","1704.24","4184.75"
"ef0ace09169ac090589d85746e3e036f","2018-02-01","3081.53","7266.28"
"ef0ace09169ac090589d85746e3e036f","2018-03-01","2133.49","9399.77"
"ef0ace09169ac090589d85746e3e036f","2018-04-01","1785.57","11185.34"
"ef0ace09169ac090589d85746e3e036f","2018-05-01","4094.99","15280.33"
"ef0ace09169ac090589d85746e3e036f","2018-06-01","2464.76","17745.09"
"ef0ace09169ac090589d85746e3e036f","2018-07-01","272.64","18017.73"
"ef0ace09169ac090589d85746e3e036f","2018-08-01","387.05","18404.78"
"ef2fbc2b607d8492bcffe657a4645434","2018-07-01","366.93","366.93"
"ef2fbc2b607d8492bcffe657a4645434","2018-08-01","907.58","1274.51"
"ef30892870c278497523264be1be2241","2017-12-01","407.20","407.20"
"ef30892870c278497523264be1be2241","2018-01-01","485.34","892.54"
"ef506c96320abeedfb894c34db06f478","2017-01-01","227.58","227.58"
"ef506c96320abeedfb894c34db06f478","2017-02-01","827.26","1054.84"
"ef506c96320abeedfb894c34db06f478","2017-03-01","1501.00","2555.84"
"ef506c96320abeedfb894c34db06f478","2017-04-01","857.98","3413.82"
"ef506c96320abeedfb894c34db06f478","2017-05-01","2018.53","5432.35"
"ef506c96320abeedfb894c34db06f478","2017-06-01","876.35","6308.70"
"ef506c96320abeedfb894c34db06f478","2017-07-01","1211.28","7519.98"
"ef506c96320abeedfb894c34db06f478","2017-08-01","421.57","7941.55"
"ef506c96320abeedfb894c34db06f478","2017-09-01","424.06","8365.61"
"ef506c96320abeedfb894c34db06f478","2017-10-01","1895.60","10261.21"
"ef506c96320abeedfb894c34db06f478","2017-11-01","928.03","11189.24"
"ef506c96320abeedfb894c34db06f478","2017-12-01","428.18","11617.42"
"ef506c96320abeedfb894c34db06f478","2018-01-01","370.01","11987.43"
"ef506c96320abeedfb894c34db06f478","2018-02-01","550.90","12538.33"
"ef506c96320abeedfb894c34db06f478","2018-03-01","580.73","13119.06"
"ef506c96320abeedfb894c34db06f478","2018-04-01","346.95","13466.01"
"ef506c96320abeedfb894c34db06f478","2018-05-01","129.18","13595.19"
"ef506c96320abeedfb894c34db06f478","2018-06-01","380.02","13975.21"
"ef506c96320abeedfb894c34db06f478","2018-07-01","205.39","14180.60"
"ef506c96320abeedfb894c34db06f478","2018-08-01","468.20","14648.80"
"ef728fa1f17436c91ed1ccd03dcf9631","2018-07-01","162.13","162.13"
"ef728fa1f17436c91ed1ccd03dcf9631","2018-08-01","24.69","186.82"
"ef990a83bbea832f36ebe81376335aa8","2017-11-01","150.52","150.52"
"ef990a83bbea832f36ebe81376335aa8","2017-12-01","631.51","782.03"
"ef990a83bbea832f36ebe81376335aa8","2018-01-01","2880.06","3662.09"
"ef990a83bbea832f36ebe81376335aa8","2018-02-01","346.70","4008.79"
"ef990a83bbea832f36ebe81376335aa8","2018-03-01","390.23","4399.02"
"ef990a83bbea832f36ebe81376335aa8","2018-05-01","83.33","4482.35"
"ef990a83bbea832f36ebe81376335aa8","2018-07-01","521.40","5003.75"
"ef990a83bbea832f36ebe81376335aa8","2018-08-01","553.49","5557.24"
"ef9952469137ff190bacafe117f51537","2017-03-01","412.49","412.49"
"ef9952469137ff190bacafe117f51537","2017-04-01","224.21","636.70"
"ef9952469137ff190bacafe117f51537","2017-05-01","449.90","1086.60"
"efb628aa07c8ca93d7db0d85b91a4f5a","2017-11-01","262.1","262.1"
"efcd8d2104f1a05d028af7bad20d974b","2017-05-01","150.32","150.32"
"efcd8d2104f1a05d028af7bad20d974b","2017-06-01","246.33","396.65"
"efcd8d2104f1a05d028af7bad20d974b","2017-07-01","190.61","587.26"
"efcd8d2104f1a05d028af7bad20d974b","2017-08-01","158.79","746.05"
"efcd8d2104f1a05d028af7bad20d974b","2017-09-01","259.96","1006.01"
"efcd8d2104f1a05d028af7bad20d974b","2017-10-01","472.14","1478.15"
"efcd8d2104f1a05d028af7bad20d974b","2017-11-01","263.53","1741.68"
"efcd8d2104f1a05d028af7bad20d974b","2017-12-01","363.47","2105.15"
"efcd8d2104f1a05d028af7bad20d974b","2018-01-01","279.24","2384.39"
"efcd8d2104f1a05d028af7bad20d974b","2018-02-01","205.37","2589.76"
"efcd8d2104f1a05d028af7bad20d974b","2018-03-01","131.02","2720.78"
"efcd8d2104f1a05d028af7bad20d974b","2018-04-01","174.30","2895.08"
"efcd8d2104f1a05d028af7bad20d974b","2018-05-01","52.78","2947.86"
"efcd8d2104f1a05d028af7bad20d974b","2018-07-01","47.90","2995.76"
"efcd8d2104f1a05d028af7bad20d974b","2018-08-01","63.01","3058.77"
"efff9341f3f8f5237b44ff67ed36a7bf","2018-05-01","530.95","530.95"
"efff9341f3f8f5237b44ff67ed36a7bf","2018-08-01","441.70","972.65"
"f00e21b1e91a79653163b7fd8f293ff1","2017-03-01","179.72","179.72"
"f00e21b1e91a79653163b7fd8f293ff1","2017-04-01","423.92","603.64"
"f00e21b1e91a79653163b7fd8f293ff1","2017-05-01","971.66","1575.30"
"f00e21b1e91a79653163b7fd8f293ff1","2017-06-01","32.0","1607.30"
"f00e21b1e91a79653163b7fd8f293ff1","2017-07-01","767.23","2374.53"
"f00e21b1e91a79653163b7fd8f293ff1","2017-08-01","339.69","2714.22"
"f00e21b1e91a79653163b7fd8f293ff1","2017-09-01","349.96","3064.18"
"f00e21b1e91a79653163b7fd8f293ff1","2017-10-01","360.13","3424.31"
"f00e21b1e91a79653163b7fd8f293ff1","2017-11-01","884.07","4308.38"
"f00e21b1e91a79653163b7fd8f293ff1","2017-12-01","162.68","4471.06"
"f00f5b35d0abcacbdd863672f4bb2c1a","2017-05-01","313.43","313.43"
"f021c962aaba8ef6eb527a9c2c8394d1","2017-05-01","3244.77","3244.77"
"f021c962aaba8ef6eb527a9c2c8394d1","2017-07-01","501.5","3746.27"
"f021c962aaba8ef6eb527a9c2c8394d1","2017-08-01","787.6","4533.87"
"f049a72cf58fd31b11f8919cade515e7","2018-07-01","78.96","78.96"
"f049a72cf58fd31b11f8919cade515e7","2018-08-01","92.03","170.99"
"f0837c8d71434931d9e38e7b79234797","2017-11-01","2412.14","2412.14"
"f0837c8d71434931d9e38e7b79234797","2018-03-01","165.69","2577.83"
"f0837c8d71434931d9e38e7b79234797","2018-04-01","279.05","2856.88"
"f0837c8d71434931d9e38e7b79234797","2018-05-01","346.63","3203.51"
"f0837c8d71434931d9e38e7b79234797","2018-06-01","246.00","3449.51"
"f0837c8d71434931d9e38e7b79234797","2018-07-01","70.63","3520.14"
"f0837c8d71434931d9e38e7b79234797","2018-08-01","291.96","3812.10"
"f08a5b9dd6767129688d001acafc21e5","2017-10-01","3741.73","3741.73"
"f08a5b9dd6767129688d001acafc21e5","2017-11-01","8241.31","11983.04"
"f08a5b9dd6767129688d001acafc21e5","2017-12-01","554.50","12537.54"
"f08a5b9dd6767129688d001acafc21e5","2018-01-01","2028.20","14565.74"
"f08c008c8a8d31417763738a1788a2a8","2017-10-01","244.90","244.90"
"f08c008c8a8d31417763738a1788a2a8","2017-11-01","373.50","618.40"
"f08c008c8a8d31417763738a1788a2a8","2017-12-01","626.15","1244.55"
"f08c008c8a8d31417763738a1788a2a8","2018-01-01","359.45","1604.00"
"f09b760d23495ac9a7e00d29b769007c","2016-10-01","39.09","39.09"
"f0b47fbbc6dee9aafe415a6e33051b3f","2017-07-01","61.63","61.63"
"f0b47fbbc6dee9aafe415a6e33051b3f","2017-11-01","598.86","660.49"
"f0b47fbbc6dee9aafe415a6e33051b3f","2017-12-01","195.64","856.13"
"f0b47fbbc6dee9aafe415a6e33051b3f","2018-04-01","548.41","1404.54"
"f0b47fbbc6dee9aafe415a6e33051b3f","2018-05-01","889.19","2293.73"
"f0b47fbbc6dee9aafe415a6e33051b3f","2018-06-01","1519.64","3813.37"
"f0b47fbbc6dee9aafe415a6e33051b3f","2018-07-01","558.79","4372.16"
"f0b47fbbc6dee9aafe415a6e33051b3f","2018-08-01","666.87","5039.03"
"f0e103c63864d5405b958d984b6e94c9","2017-04-01","231.12","231.12"
"f0e103c63864d5405b958d984b6e94c9","2017-05-01","26.68","257.80"
"f0e103c63864d5405b958d984b6e94c9","2017-08-01","125.32","383.12"
"f0ec78809fe0bc3edb11c9fe5b97b059","2018-06-01","32.99","32.99"
"f0ec78809fe0bc3edb11c9fe5b97b059","2018-07-01","53.27","86.26"
"f114dca2828bf718548db175ebe2cfcd","2018-01-01","152.99","152.99"
"f1198c871e0171278b63f40d112caeec","2017-08-01","274.19","274.19"
"f1198c871e0171278b63f40d112caeec","2017-11-01","283.88","558.07"
"f125f3a310c2e5f822d116147de1e474","2018-01-01","169.61","169.61"
"f125f3a310c2e5f822d116147de1e474","2018-02-01","981.97","1151.58"
"f125f3a310c2e5f822d116147de1e474","2018-03-01","269.69","1421.27"
"f125f3a310c2e5f822d116147de1e474","2018-04-01","348.47","1769.74"
"f125f3a310c2e5f822d116147de1e474","2018-05-01","111.84","1881.58"
"f125f3a310c2e5f822d116147de1e474","2018-06-01","283.29","2164.87"
"f125f3a310c2e5f822d116147de1e474","2018-07-01","163.38","2328.25"
"f125f3a310c2e5f822d116147de1e474","2018-08-01","721.04","3049.29"
"f12d3c2a14729ae461b920c11fe20fdc","2018-05-01","161.94","161.94"
"f12d3c2a14729ae461b920c11fe20fdc","2018-06-01","26.9","188.84"
"f12d3c2a14729ae461b920c11fe20fdc","2018-07-01","243.58","432.42"
"f12ff17ad8bbf01ec5c33b17e506649b","2018-01-01","918.60","918.60"
"f12ff17ad8bbf01ec5c33b17e506649b","2018-02-01","2324.64","3243.24"
"f12ff17ad8bbf01ec5c33b17e506649b","2018-03-01","1644.12","4887.36"
"f12ff17ad8bbf01ec5c33b17e506649b","2018-04-01","1329.44","6216.80"
"f12ff17ad8bbf01ec5c33b17e506649b","2018-05-01","512.08","6728.88"
"f181738b150df1f37cb0bd72e705b193","2017-05-01","486.14","486.14"
"f181738b150df1f37cb0bd72e705b193","2017-06-01","249.56","735.70"
"f181738b150df1f37cb0bd72e705b193","2017-08-01","290.19","1025.89"
"f181738b150df1f37cb0bd72e705b193","2017-10-01","74.36","1100.25"
"f181738b150df1f37cb0bd72e705b193","2018-01-01","650.50","1750.75"
"f181738b150df1f37cb0bd72e705b193","2018-02-01","347.32","2098.07"
"f181738b150df1f37cb0bd72e705b193","2018-03-01","1114.27","3212.34"
"f181738b150df1f37cb0bd72e705b193","2018-04-01","1328.74","4541.08"
"f181738b150df1f37cb0bd72e705b193","2018-05-01","795.45","5336.53"
"f181738b150df1f37cb0bd72e705b193","2018-06-01","292.90","5629.43"
"f181738b150df1f37cb0bd72e705b193","2018-07-01","260.97","5890.40"
"f181738b150df1f37cb0bd72e705b193","2018-08-01","742.35","6632.75"
"f19516b9ff26bfeb091b30108db4ddbd","2017-09-01","90.75","90.75"
"f19516b9ff26bfeb091b30108db4ddbd","2017-10-01","71.53","162.28"
"f19516b9ff26bfeb091b30108db4ddbd","2017-11-01","56.94","219.22"
"f1b854361f4e15d5851b494df66f22b2","2018-04-01","839.88","839.88"
"f1b854361f4e15d5851b494df66f22b2","2018-07-01","287.53","1127.41"
"f1b93673502375d491780bb49d615dbc","2018-03-01","767.84","767.84"
"f1b93673502375d491780bb49d615dbc","2018-04-01","1141.70","1909.54"
"f1b93673502375d491780bb49d615dbc","2018-06-01","321.37","2230.91"
"f1b93673502375d491780bb49d615dbc","2018-07-01","532.01","2762.92"
"f1b93673502375d491780bb49d615dbc","2018-08-01","196.36","2959.28"
"f1c1ac3f3efc07e659c035008e615e66","2017-03-01","519.4","519.4"
"f1c1ac3f3efc07e659c035008e615e66","2017-04-01","1719.92","2239.32"
"f1c1ac3f3efc07e659c035008e615e66","2017-09-01","270.36","2509.68"
"f1ce5fdecd64935c28b9ff932751d0dc","2017-03-01","93.72","93.72"
"f1ce5fdecd64935c28b9ff932751d0dc","2017-06-01","86.81","180.53"
"f1ed6bd0a9b11b581f16c851c6a5a527","2017-03-01","178.15","178.15"
"f1ed6bd0a9b11b581f16c851c6a5a527","2017-04-01","241.58","419.73"
"f1ed6bd0a9b11b581f16c851c6a5a527","2017-06-01","217.25","636.98"
"f1ed6bd0a9b11b581f16c851c6a5a527","2017-07-01","199.58","836.56"
"f1ed6bd0a9b11b581f16c851c6a5a527","2017-08-01","81.39","917.95"
"f1ed6bd0a9b11b581f16c851c6a5a527","2017-09-01","115.40","1033.35"
"f1ed6bd0a9b11b581f16c851c6a5a527","2017-10-01","259.08","1292.43"
"f1ed6bd0a9b11b581f16c851c6a5a527","2017-11-01","114.40","1406.83"
"f1ed6bd0a9b11b581f16c851c6a5a527","2017-12-01","115.40","1522.23"
"f1ed6bd0a9b11b581f16c851c6a5a527","2018-03-01","346.44","1868.67"
"f1ed6bd0a9b11b581f16c851c6a5a527","2018-05-01","127.91","1996.58"
"f1fd5ab1181f827ffad998c1a5de7d74","2017-11-01","872.95","872.95"
"f1fd5ab1181f827ffad998c1a5de7d74","2017-12-01","159.60","1032.55"
"f1fd5ab1181f827ffad998c1a5de7d74","2018-01-01","785.21","1817.76"
"f1fd5ab1181f827ffad998c1a5de7d74","2018-02-01","1795.75","3613.51"
"f1fd5ab1181f827ffad998c1a5de7d74","2018-04-01","1020.89","4634.40"
"f1fd5ab1181f827ffad998c1a5de7d74","2018-05-01","118.5","4752.90"
"f1fd5ab1181f827ffad998c1a5de7d74","2018-06-01","900.3","5653.20"
"f1fd5ab1181f827ffad998c1a5de7d74","2018-07-01","617.48","6270.68"
"f1fd5ab1181f827ffad998c1a5de7d74","2018-08-01","334.52","6605.20"
"f1fdf2d13186575751aa25876536d85c","2018-03-01","34.59","34.59"
"f205b1a3ca9a34e0f8a228bae6e4c7b3","2018-07-01","296.55","296.55"
"f205b1a3ca9a34e0f8a228bae6e4c7b3","2018-08-01","1188.35","1484.90"
"f214d28e8d8e3ef068748498ccc2f813","2017-08-01","184.73","184.73"
"f214d28e8d8e3ef068748498ccc2f813","2017-09-01","37.77","222.50"
"f214d28e8d8e3ef068748498ccc2f813","2017-10-01","97.46","319.96"
"f214d28e8d8e3ef068748498ccc2f813","2017-11-01","346.60","666.56"
"f214d28e8d8e3ef068748498ccc2f813","2017-12-01","369.79","1036.35"
"f214d28e8d8e3ef068748498ccc2f813","2018-03-01","226.57","1262.92"
"f214d28e8d8e3ef068748498ccc2f813","2018-04-01","435.61","1698.53"
"f214d28e8d8e3ef068748498ccc2f813","2018-05-01","218.40","1916.93"
"f214d28e8d8e3ef068748498ccc2f813","2018-06-01","748.27","2665.20"
"f214d28e8d8e3ef068748498ccc2f813","2018-07-01","94.51","2759.71"
"f214d28e8d8e3ef068748498ccc2f813","2018-08-01","178.13","2937.84"
"f22a247b79dd22ecd91dc8e3b2a1b07c","2018-05-01","258.17","258.17"
"f22a247b79dd22ecd91dc8e3b2a1b07c","2018-07-01","147.14","405.31"
"f22a247b79dd22ecd91dc8e3b2a1b07c","2018-08-01","169.53","574.84"
"f2336e113377dd21c744d9c4fc8293a9","2017-02-01","1146.2","1146.2"
"f2336e113377dd21c744d9c4fc8293a9","2017-06-01","1217.78","2363.98"
"f2336e113377dd21c744d9c4fc8293a9","2017-09-01","1398.10","3762.08"
"f235413f677777a0738ff215d0184901","2017-01-01","1247.81","1247.81"
"f25e239052084705e17a982bc600ab2a","2017-03-01","2574.38","2574.38"
"f25e239052084705e17a982bc600ab2a","2017-05-01","854.89","3429.27"
"f25e239052084705e17a982bc600ab2a","2017-09-01","1942.0","5371.27"
"f25e239052084705e17a982bc600ab2a","2017-10-01","2009.62","7380.89"
"f25e239052084705e17a982bc600ab2a","2017-11-01","126.26","7507.15"
"f25e239052084705e17a982bc600ab2a","2018-01-01","93.3","7600.45"
"f25e239052084705e17a982bc600ab2a","2018-03-01","94.43","7694.88"
"f25e239052084705e17a982bc600ab2a","2018-08-01","90.6","7785.48"
"f262cbc1c910c83959f849465454ddd3","2017-11-01","711.02","711.02"
"f262cbc1c910c83959f849465454ddd3","2017-12-01","1646.24","2357.26"
"f262cbc1c910c83959f849465454ddd3","2018-01-01","3895.93","6253.19"
"f262cbc1c910c83959f849465454ddd3","2018-02-01","1884.40","8137.59"
"f262cbc1c910c83959f849465454ddd3","2018-03-01","1364.22","9501.81"
"f262cbc1c910c83959f849465454ddd3","2018-04-01","1227.78","10729.59"
"f262cbc1c910c83959f849465454ddd3","2018-05-01","393.84","11123.43"
"f262cbc1c910c83959f849465454ddd3","2018-06-01","553.41","11676.84"
"f262cbc1c910c83959f849465454ddd3","2018-07-01","333.60","12010.44"
"f262cbc1c910c83959f849465454ddd3","2018-08-01","415.21","12425.65"
"f266295f49a28eee21f413e0cbb0521d","2017-11-01","177.94","177.94"
"f26d70155c2b6326fcfa1780c8c684e4","2017-06-01","219.06","219.06"
"f27e33c6d29b5138fa9967bcd445b6d5","2017-07-01","364.96","364.96"
"f27e33c6d29b5138fa9967bcd445b6d5","2017-08-01","657.39","1022.35"
"f27e33c6d29b5138fa9967bcd445b6d5","2017-09-01","1408.21","2430.56"
"f27e33c6d29b5138fa9967bcd445b6d5","2017-10-01","1960.12","4390.68"
"f27e33c6d29b5138fa9967bcd445b6d5","2017-11-01","1640.09","6030.77"
"f27e33c6d29b5138fa9967bcd445b6d5","2017-12-01","178.39","6209.16"
"f27e33c6d29b5138fa9967bcd445b6d5","2018-01-01","73.34","6282.50"
"f27e33c6d29b5138fa9967bcd445b6d5","2018-02-01","1277.34","7559.84"
"f27e33c6d29b5138fa9967bcd445b6d5","2018-03-01","255.17","7815.01"
"f27e33c6d29b5138fa9967bcd445b6d5","2018-04-01","722.66","8537.67"
"f27e33c6d29b5138fa9967bcd445b6d5","2018-05-01","908.36","9446.03"
"f27e33c6d29b5138fa9967bcd445b6d5","2018-06-01","210.90","9656.93"
"f27e33c6d29b5138fa9967bcd445b6d5","2018-07-01","123.17","9780.10"
"f27e33c6d29b5138fa9967bcd445b6d5","2018-08-01","702.15","10482.25"
"f3041c2e75ec683697a6a5ea82192210","2017-02-01","169.0","169.0"
"f307937c1bb287c3efc2a514b94b0d1d","2017-06-01","216.60","216.60"
"f326006815956455b2859abd58fe7e39","2017-11-01","1631.00","1631.00"
"f326006815956455b2859abd58fe7e39","2018-01-01","831.68","2462.68"
"f326006815956455b2859abd58fe7e39","2018-03-01","467.89","2930.57"
"f326006815956455b2859abd58fe7e39","2018-06-01","232.92","3163.49"
"f326006815956455b2859abd58fe7e39","2018-07-01","411.16","3574.65"
"f326006815956455b2859abd58fe7e39","2018-08-01","238.53","3813.18"
"f3295428338a40977a03f555246a70f4","2017-10-01","46.69","46.69"
"f3295428338a40977a03f555246a70f4","2017-12-01","468.39","515.08"
"f3295428338a40977a03f555246a70f4","2018-01-01","84.84","599.92"
"f3295428338a40977a03f555246a70f4","2018-02-01","68.05","667.97"
"f3511c85f59f8dec53d140501ee8e7a8","2017-08-01","78.01","78.01"
"f356c348fbc8df6a882823e21f5ce8b7","2018-08-01","225.65","225.65"
"f35b3c613c4f7b2275f4185d0a3c59ec","2018-02-01","758.93","758.93"
"f35b3c613c4f7b2275f4185d0a3c59ec","2018-03-01","569.82","1328.75"
"f35b3c613c4f7b2275f4185d0a3c59ec","2018-04-01","1894.05","3222.80"
"f35b3c613c4f7b2275f4185d0a3c59ec","2018-05-01","917.39","4140.19"
"f35b3c613c4f7b2275f4185d0a3c59ec","2018-06-01","74.10","4214.29"
"f35becee938e982bd615edf8ef12bcfb","2017-03-01","56.52","56.52"
"f35becee938e982bd615edf8ef12bcfb","2017-04-01","119.70","176.22"
"f35becee938e982bd615edf8ef12bcfb","2017-05-01","31.75","207.97"
"f35becee938e982bd615edf8ef12bcfb","2017-08-01","18.84","226.81"
"f3862c2188522d89860c38a3ea8b550d","2018-05-01","28.29","28.29"
"f3975e8a41157005d4bcbb358678cd9b","2018-04-01","188.31","188.31"
"f3975e8a41157005d4bcbb358678cd9b","2018-08-01","74.47","262.78"
"f3b80352b986ab4d1057a4b724be19d0","2017-02-01","749.99","749.99"
"f3b80352b986ab4d1057a4b724be19d0","2017-03-01","112.87","862.86"
"f3b80352b986ab4d1057a4b724be19d0","2017-04-01","119.51","982.37"
"f3b80352b986ab4d1057a4b724be19d0","2017-05-01","237.86","1220.23"
"f3b80352b986ab4d1057a4b724be19d0","2017-06-01","189.05","1409.28"
"f3b80352b986ab4d1057a4b724be19d0","2017-07-01","581.22","1990.50"
"f3b80352b986ab4d1057a4b724be19d0","2017-08-01","969.41","2959.91"
"f3b80352b986ab4d1057a4b724be19d0","2017-09-01","598.65","3558.56"
"f3b80352b986ab4d1057a4b724be19d0","2017-10-01","1307.58","4866.14"
"f3b80352b986ab4d1057a4b724be19d0","2017-11-01","1197.77","6063.91"
"f3b80352b986ab4d1057a4b724be19d0","2017-12-01","100.96","6164.87"
"f3b80352b986ab4d1057a4b724be19d0","2018-01-01","500.32","6665.19"
"f3b80352b986ab4d1057a4b724be19d0","2018-02-01","768.59","7433.78"
"f3b80352b986ab4d1057a4b724be19d0","2018-04-01","1260.41","8694.19"
"f3b80352b986ab4d1057a4b724be19d0","2018-05-01","968.23","9662.42"
"f3b80352b986ab4d1057a4b724be19d0","2018-06-01","559.90","10222.32"
"f3b80352b986ab4d1057a4b724be19d0","2018-07-01","1498.10","11720.42"
"f3c38ab652836d21de61fb8314b69182","2018-04-01","456.37","456.37"
"f3c38ab652836d21de61fb8314b69182","2018-05-01","231.73","688.10"
"f3c38ab652836d21de61fb8314b69182","2018-06-01","231.64","919.74"
"f3c38ab652836d21de61fb8314b69182","2018-07-01","477.21","1396.95"
"f3c38ab652836d21de61fb8314b69182","2018-08-01","72.99","1469.94"
"f3da5b2ff499efb8d4a6d371d175d7dd","2017-11-01","542.48","542.48"
"f3da5b2ff499efb8d4a6d371d175d7dd","2017-12-01","478.30","1020.78"
"f3da5b2ff499efb8d4a6d371d175d7dd","2018-01-01","405.56","1426.34"
"f3da5b2ff499efb8d4a6d371d175d7dd","2018-02-01","676.98","2103.32"
"f3da5b2ff499efb8d4a6d371d175d7dd","2018-03-01","395.33","2498.65"
"f3da5b2ff499efb8d4a6d371d175d7dd","2018-04-01","225.16","2723.81"
"f3da5b2ff499efb8d4a6d371d175d7dd","2018-05-01","768.57","3492.38"
"f3da5b2ff499efb8d4a6d371d175d7dd","2018-06-01","381.82","3874.20"
"f3da5b2ff499efb8d4a6d371d175d7dd","2018-07-01","123.00","3997.20"
"f410c8873029fcc3809b9df6d0b28914","2018-08-01","327.10","327.10"
"f41ce2e25237f9092cd8e6e7516c7a2f","2016-10-01","72.6","72.6"
"f41ce2e25237f9092cd8e6e7516c7a2f","2017-01-01","26.76","99.36"
"f41ce2e25237f9092cd8e6e7516c7a2f","2017-03-01","69.02","168.38"
"f41ce2e25237f9092cd8e6e7516c7a2f","2017-05-01","194.43","362.81"
"f41ce2e25237f9092cd8e6e7516c7a2f","2017-06-01","191.74","554.55"
"f41ce2e25237f9092cd8e6e7516c7a2f","2017-07-01","268.31","822.86"
"f41ce2e25237f9092cd8e6e7516c7a2f","2017-08-01","257.86","1080.72"
"f41ce2e25237f9092cd8e6e7516c7a2f","2017-09-01","105.39","1186.11"
"f41ce2e25237f9092cd8e6e7516c7a2f","2017-10-01","311.22","1497.33"
"f41ce2e25237f9092cd8e6e7516c7a2f","2017-11-01","256.19","1753.52"
"f41ce2e25237f9092cd8e6e7516c7a2f","2017-12-01","532.30","2285.82"
"f435898e493ba0356019a0b1cb8b55b1","2017-02-01","137.42","137.42"
"f435898e493ba0356019a0b1cb8b55b1","2017-05-01","95.92","233.34"
"f435898e493ba0356019a0b1cb8b55b1","2017-10-01","254.33","487.67"
"f435898e493ba0356019a0b1cb8b55b1","2017-11-01","85.12","572.79"
"f435898e493ba0356019a0b1cb8b55b1","2018-04-01","215.43","788.22"
"f435898e493ba0356019a0b1cb8b55b1","2018-05-01","92.46","880.68"
"f43827dd686be3a4a80e00aa299990fb","2018-01-01","125.74","125.74"
"f44b6f775a2b390380e0e30b5c9d3eee","2017-06-01","321.75","321.75"
"f44b6f775a2b390380e0e30b5c9d3eee","2017-08-01","345.55","667.30"
"f44b6f775a2b390380e0e30b5c9d3eee","2017-09-01","723.81","1391.11"
"f44b6f775a2b390380e0e30b5c9d3eee","2017-11-01","452.66","1843.77"
"f44b6f775a2b390380e0e30b5c9d3eee","2017-12-01","456.31","2300.08"
"f44b6f775a2b390380e0e30b5c9d3eee","2018-01-01","271.23","2571.31"
"f44b6f775a2b390380e0e30b5c9d3eee","2018-07-01","392.02","2963.33"
"f44b6f775a2b390380e0e30b5c9d3eee","2018-08-01","224.91","3188.24"
"f44bdc12aa39f5271f0b95f66cd4c289","2017-11-01","157.51","157.51"
"f44bdc12aa39f5271f0b95f66cd4c289","2018-03-01","163.89","321.40"
"f44bdc12aa39f5271f0b95f66cd4c289","2018-06-01","31.74","353.14"
"f44bdc12aa39f5271f0b95f66cd4c289","2018-08-01","78.93","432.07"
"f45122a9ab94eb4f3f8953578bc0c560","2017-02-01","1307.26","1307.26"
"f45122a9ab94eb4f3f8953578bc0c560","2017-03-01","2852.93","4160.19"
"f45122a9ab94eb4f3f8953578bc0c560","2017-04-01","1863.47","6023.66"
"f45122a9ab94eb4f3f8953578bc0c560","2017-05-01","4296.45","10320.11"
"f45122a9ab94eb4f3f8953578bc0c560","2017-06-01","1027.72","11347.83"
"f45122a9ab94eb4f3f8953578bc0c560","2017-07-01","826.82","12174.65"
"f45122a9ab94eb4f3f8953578bc0c560","2017-08-01","3570.90","15745.55"
"f45122a9ab94eb4f3f8953578bc0c560","2017-09-01","1324.02","17069.57"
"f45122a9ab94eb4f3f8953578bc0c560","2017-10-01","863.76","17933.33"
"f45122a9ab94eb4f3f8953578bc0c560","2017-11-01","796.54","18729.87"
"f45122a9ab94eb4f3f8953578bc0c560","2017-12-01","343.14","19073.01"
"f45122a9ab94eb4f3f8953578bc0c560","2018-01-01","2297.02","21370.03"
"f45122a9ab94eb4f3f8953578bc0c560","2018-02-01","320.37","21690.40"
"f45122a9ab94eb4f3f8953578bc0c560","2018-03-01","757.80","22448.20"
"f45122a9ab94eb4f3f8953578bc0c560","2018-04-01","1057.99","23506.19"
"f45122a9ab94eb4f3f8953578bc0c560","2018-05-01","431.63","23937.82"
"f45122a9ab94eb4f3f8953578bc0c560","2018-06-01","25.55","23963.37"
